UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município,LONG,LAT,ALT
42,Santa Catarina,02,Norte Catarinense,008,Joinville,16206,4216206,São Francisco do Sul,-48.637570758,-26.24401788,28.44
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,16305,4216305,São João Batista,-48.85700428,-27.295880556,23.54
42,Santa Catarina,04,Vale do Itajaí,013,Itajaí,16354,4216354,São João do Itaperiú,-48.767765386,-26.617454046,19.53
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,16255,4216255,São João do Oeste,-53.595966679,-27.097482625,337.93
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,16404,4216404,São João do Sul,-49.80657138,-29.223479791,9.61
42,Santa Catarina,03,Serrana,010,Campos de Lages,16503,4216503,São Joaquim,-49.93674176,-28.29471249,1340.71
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,16602,4216602,São José,-48.616022715,-27.590312077,17.17
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,16701,4216701,São José do Cedro,-53.500124106,-26.456060296,708.98
42,Santa Catarina,03,Serrana,010,Campos de Lages,16800,4216800,São José do Cerrito,-50.581386176,-27.668586518,881.22
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,16909,4216909,São Lourenço do Oeste,-52.851333666,-26.355190164,885.4
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,17006,4217006,São Ludgero,-49.175684324,-28.326895525,50.64
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,17105,4217105,São Martinho,-48.977786248,-28.1644952,37.69
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17154,4217154,São Miguel da Boa Vista,-53.254556376,-26.69447514,442
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,17204,4217204,São Miguel do Oeste,-53.518839406,-26.726427176,643.85
42,Santa Catarina,05,Grande Florianópolis,016,Florianópolis,17253,4217253,São Pedro de Alcântara,-48.787669587,-27.567170093,210.99
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17303,4217303,Saudades,-52.995569727,-26.919756951,464.46
42,Santa Catarina,02,Norte Catarinense,008,Joinville,17402,4217402,Schroeder,-49.073259691,-26.420975912,34.74
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,17501,4217501,Seara,-52.302854827,-27.145697622,673.59
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17550,4217550,Serra Alta,-53.046276341,-26.724773374,653
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,17600,4217600,Siderópolis,-49.42054093,-28.595102418,130.98
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,17709,4217709,Sombrio,-49.634210364,-29.109132756,12
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17758,4217758,Sul Brasil,-52.964204795,-26.7369362,406.5
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,17808,4217808,Taió,-50.005096464,-27.1179373,346.44
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,17907,4217907,Tangará,-51.24591437,-27.101011104,684.57
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,17956,4217956,Tigrinhos,-53.157541983,-26.689474837,633.51
42,Santa Catarina,05,Grande Florianópolis,015,Tijucas,18004,4218004,Tijucas,-48.632070563,-27.239453607,3.33
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,18103,4218103,Timbé do Sul,-49.844117762,-28.832517493,122.88
42,Santa Catarina,04,Vale do Itajaí,012,Blumenau,18202,4218202,Timbó,-49.277712289,-26.822902574,70.57
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18251,4218251,Timbó Grande,-50.674674136,-26.617828491,958.78
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18301,4218301,Três Barras,-50.305419367,-26.1140963,787.96
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,18350,4218350,Treviso,-49.45593337,-28.518484857,152.23
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,18400,4218400,Treze de Maio,-49.144815307,-28.55814003,186.56
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,18509,4218509,Treze Tílias,-51.414674665,-26.998536305,796.46
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,18608,4218608,Trombudo Central,-49.79247823,-27.303019529,354.8
42,Santa Catarina,06,Sul Catarinense,018,Tubarão,18707,4218707,Tubarão,-49.005268077,-28.480033947,15.63
42,Santa Catarina,01,Oeste Catarinense,001,São Miguel do Oeste,18756,4218756,Tunápolis,-53.64145973,-26.972223591,420.17
42,Santa Catarina,06,Sul Catarinense,020,Araranguá,18806,4218806,Turvo,-49.680865745,-28.924749217,29.4
42,Santa Catarina,01,Oeste Catarinense,002,Chapecó,18855,4218855,União do Oeste,-52.851496456,-26.761737013,454.13
42,Santa Catarina,03,Serrana,010,Campos de Lages,18905,4218905,Urubici,-49.588205611,-28.004554912,906.91
42,Santa Catarina,03,Serrana,010,Campos de Lages,18954,4218954,Urupema,-49.873211242,-27.952685809,1345.41
42,Santa Catarina,06,Sul Catarinense,019,Criciúma,19002,4219002,Urussanga,-49.319107918,-28.519966203,47.44
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,19101,4219101,Vargeão,-52.15410565,-26.863983317,896.04
42,Santa Catarina,03,Serrana,009,Curitibanos,19150,4219150,Vargem,-50.978150625,-27.4899701,778.1
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,19176,4219176,Vargem Bonita,-51.744740181,-27.003241604,933.16
42,Santa Catarina,04,Vale do Itajaí,014,Ituporanga,19200,4219200,Vidal Ramos,-49.368219172,-27.395778698,361.86
42,Santa Catarina,01,Oeste Catarinense,004,Joaçaba,19309,4219309,Videira,-51.151705282,-27.006129067,718.83
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,19358,4219358,Vitor Meireles,-49.83075196,-26.881577618,383.6
42,Santa Catarina,04,Vale do Itajaí,011,Rio do Sul,19408,4219408,Witmarsum,-49.804203375,-26.92674272,400.07
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,19507,4219507,Xanxerê,-52.404667138,-26.874584499,787.9
42,Santa Catarina,01,Oeste Catarinense,005,Concórdia,19606,4219606,Xavantina,-52.342850509,-27.070250147,516.79
42,Santa Catarina,01,Oeste Catarinense,003,Xanxerê,19705,4219705,Xaxim,-52.534932518,-26.963719499,770.95
42,Santa Catarina,03,Serrana,009,Curitibanos,19853,4219853,Zortéa,-51.549566306,-27.450251411,685.29
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,031,Campanha Meridional,00034,4300034,Aceguá,-54.164731536,-31.864015304,237.9
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,00059,4300059,Água Santa,-52.034632789,-28.175054748,654.84
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,019,Restinga Seca,00109,4300109,Agudo,-53.258691687,-29.645663363,65.79
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Ijuí,00208,4300208,Ajuricaba,-53.772818889,-28.237729006,329.68
43,Rio Grande do Sul,01,Noroeste Rio-grandense,001,Santa Rosa,00307,4300307,Alecrim,-54.767096221,-27.661074457,307.85
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,029,Campanha Ocidental,00406,4300406,Alegrete,-55.795870145,-29.782043209,94.73
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Ijuí,00455,4300455,Alegria,-54.057366413,-27.837299956,358.19
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,00471,4300471,Almirante Tamandaré do Sul,-52.913714549,-28.113726287,601.97
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,00505,4300505,Alpestre,-53.037366048,-27.248768756,447.88
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,00554,4300554,Alto Alegre,-52.99075528,-28.774745537,386.5
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,00570,4300570,Alto Feliz,-51.315815667,-29.390139166,317.3
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,00604,4300604,Alvorada,-51.077729454,-29.997493064,13.44
43,Rio Grande do Sul,07,Sudeste Rio-grandense,032,Serras de Sudeste,00638,4300638,Amaral Ferrador,-52.251270396,-30.875147601,47.84
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,00646,4300646,Ametista do Sul,-53.192177261,-27.356425473,465.82
43,Rio Grande do Sul,02,Nordeste Rio-grandense,014,Guaporé,00661,4300661,André da Rocha,-51.573737971,-28.631977202,704.87
43,Rio Grande do Sul,02,Nordeste Rio-grandense,014,Guaporé,00703,4300703,Anta Gorda,-52.015823439,-28.970884363,423.62
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,00802,4300802,Antônio Prado,-51.283576924,-28.855437624,640.43
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaquã,00851,4300851,Arambaré,-51.50131825,-30.90934555,6.75
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,00877,4300877,Araricá,-50.925676614,-29.617243592,32.2
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,00901,4300901,Aratiba,-52.303831954,-27.394444128,413.79
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,01008,4301008,Arroio do Meio,-51.947449491,-29.398890719,40.29
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,01073,4301073,Arroio do Padre,-52.433301504,-31.440643993,245.64
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,01057,4301057,Arroio do Sal,-49.93295751,-29.592960743,11.9
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,01206,4301206,Arroio do Tigre,-53.086395567,-29.335859613,349.51
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,São Jerônimo,01107,4301107,Arroio dos Ratos,-51.73380686,-30.090013114,46.98
43,Rio Grande do Sul,07,Sudeste Rio-grandense,034,Jaguarão,01305,4301305,Arroio Grande,-53.082248348,-32.236344125,29.41
43,Rio Grande do Sul,02,Nordeste Rio-grandense,014,Guaporé,01404,4301404,Arvorezinha,-52.179511939,-28.873049391,743.19
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Ijuí,01503,4301503,Augusto Pestana,-53.98947008,-28.513351989,389.69
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,01552,4301552,Áurea,-52.054175669,-27.69378665,601.4
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,031,Campanha Meridional,01602,4301602,Bagé,-54.1070832,-31.330501841,209.09
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,01636,4301636,Balneário Pinhal,-50.236701076,-30.239750927,6.84
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,01651,4301651,Barão,-51.49753768,-29.380864067,657.83
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,01701,4301701,Barão de Cotegipe,-52.377750325,-27.617092567,690.33
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,São Jerônimo,01750,4301750,Barão do Triunfo,-51.737669474,-30.390483854,270.5
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,01859,4301859,Barra do Guarita,-53.714412693,-27.188069961,189.74
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,029,Campanha Ocidental,01875,4301875,Barra do Quaraí,-57.557060324,-30.211075407,42
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaquã,01909,4301909,Barra do Ribeiro,-51.3008736,-30.292675499,9.04
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,01925,4301925,Barra do Rio Azul,-52.414104946,-27.408757715,437.1
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,01958,4301958,Barra Funda,-53.036296669,-27.923825845,372.97
43,Rio Grande do Sul,01,Noroeste Rio-grandense,005,Sananduva,01800,4301800,Barracão,-51.460151458,-27.680229871,744.18
43,Rio Grande do Sul,01,Noroeste Rio-grandense,013,Soledade,02006,4302006,Barros Cassal,-52.587752,-29.08770436,633.38
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,02055,4302055,Benjamin Constant do Sul,-52.602225004,-27.508583562,760.9
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,02105,4302105,Bento Gonçalves,-51.515560306,-29.167401933,629.11
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,02154,4302154,Boa Vista das Missões,-53.31275639,-27.666111035,569.94
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,02204,4302204,Boa Vista do Buricá,-54.109481255,-27.671566996,283.02
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,02220,4302220,Boa Vista do Cadeado,-53.813734635,-28.577434475,418.51
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,02238,4302238,Boa Vista do Incra,-53.38870496,-28.818488034,422.21
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,02253,4302253,Boa Vista do Sul,-51.677271837,-29.350119371,430.22
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,02303,4302303,Bom Jesus,-50.433349269,-28.670577675,1054.35
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,02352,4302352,Bom Princípio,-51.35551909,-29.494485114,35.54
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,02378,4302378,Bom Progresso,-53.866790885,-27.546774204,465.31
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,02402,4302402,Bom Retiro do Sul,-51.943846765,-29.607422619,22.85
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,02451,4302451,Boqueirão do Leão,-52.428050264,-29.305157917,502.15
43,Rio Grande do Sul,01,Noroeste Rio-grandense,007,Santo Ângelo,02501,4302501,Bossoroca,-54.909810925,-28.73072433,260.5
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Ijuí,02584,4302584,Bozano,-53.772402138,-28.36628994,435.74
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,02600,4302600,Braga,-53.744329382,-27.619192507,439.9
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,02659,4302659,Brochier,-51.588915971,-29.555527955,109.88
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,São Jerônimo,02709,4302709,Butiá,-51.961482953,-30.116144012,52.15
43,Rio Grande do Sul,07,Sudeste Rio-grandense,032,Serras de Sudeste,02808,4302808,Caçapava do Sul,-53.48756892,-30.514743234,432.54
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,018,Santa Maria,02907,4302907,Cacequi,-54.82772769,-29.88028766,125.39
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,022,Cachoeira do Sul,03004,4303004,Cachoeira do Sul,-52.89341255,-30.045819979,74.06
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,03103,4303103,Cachoeirinha,-51.093676954,-29.950629444,14.1
43,Rio Grande do Sul,01,Noroeste Rio-grandense,005,Sananduva,03202,4303202,Cacique Doble,-51.664113449,-27.768232466,621.73
43,Rio Grande do Sul,01,Noroeste Rio-grandense,006,Cerro Largo,03301,4303301,Caibaté,-54.637886704,-28.291074819,289.08
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,03400,4303400,Caiçara,-53.43189548,-27.28094066,567.33
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaquã,03509,4303509,Camaquã,-51.814600906,-30.850704389,38.3
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,03558,4303558,Camargo,-52.203798973,-28.58923753,441.54
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,03608,4303608,Cambará do Sul,-50.143765384,-29.048175273,1027.51
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,03673,4303673,Campestre da Serra,-51.095664004,-28.796512246,768.97
43,Rio Grande do Sul,01,Noroeste Rio-grandense,006,Cerro Largo,03707,4303707,Campina das Missões,-54.84532895,-27.991690028,143.87
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,03806,4303806,Campinas do Sul,-52.633104477,-27.711601416,578.18
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,03905,4303905,Campo Bom,-51.058869924,-29.675685097,21.93
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Três Passos,04002,4304002,Campo Novo,-53.802813868,-27.67449261,434.51
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,04101,4304101,Campos Borges,-52.99891473,-28.892131767,504.79
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,04200,4304200,Candelária,-52.789668438,-29.671285415,54.03
43,Rio Grande do Sul,01,Noroeste Rio-grandense,001,Santa Rosa,04309,4304309,Cândido Godói,-54.752834042,-27.95131806,319.93
43,Rio Grande do Sul,07,Sudeste Rio-grandense,032,Serras de Sudeste,04358,4304358,Candiota,-53.677804642,-31.561009723,225.52
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,024,Gramado-Canela,04408,4304408,Canela,-50.814867349,-29.35797185,819.95
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,04507,4304507,Canguçu,-52.676285832,-31.393859524,405.97
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,04606,4304606,Canoas,-51.18102978,-29.918696706,19.39
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,04614,4304614,Canudos do Vale,-52.232382617,-29.323525296,125.78
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,04622,4304622,Capão Bonito do Sul,-51.395158462,-28.125975294,877.59
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,04630,4304630,Capão da Canoa,-50.020022444,-29.76146664,7.02
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,017,Santiago,04655,4304655,Capão do Cipó,-54.554698999,-28.931627519,328.77
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,04663,4304663,Capão do Leão,-52.487007572,-31.766838656,27.72
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,04689,4304689,Capela de Santana,-51.321769345,-29.701944851,35.96
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,04697,4304697,Capitão,-51.985968845,-29.269499608,474.7
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,04671,4304671,Capivari do Sul,-50.508807934,-30.149659662,11.33
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,04713,4304713,Caraá,-50.435756429,-29.778637456,40.72
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,04705,4304705,Carazinho,-52.791897388,-28.28651059,588.81
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,04804,4304804,Carlos Barbosa,-51.503817629,-29.2982968,677.57
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,04853,4304853,Carlos Gomes,-51.917576229,-27.714892075,439.44
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,04903,4304903,Casca,-51.983232657,-28.559874016,601.58
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,04952,4304952,Caseiros,-51.692682822,-28.27356547,801.8
43,Rio Grande do Sul,01,Noroeste Rio-grandense,007,Santo Ângelo,05009,4305009,Catuípe,-54.012386847,-28.254234472,280.58
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,05108,4305108,Caxias do Sul,-51.1788602,-29.166899011,782.36
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,05116,4305116,Centenário,-52.002053845,-27.76284713,684.18
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,05124,4305124,Cerrito,-52.814802332,-31.85263912,35.4
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,022,Cachoeira do Sul,05132,4305132,Cerro Branco,-52.941977801,-29.656287194,81.54
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,05157,4305157,Cerro Grande,-53.165913076,-27.607980134,368.25
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaquã,05173,4305173,Cerro Grande do Sul,-51.753103265,-30.602028928,89.4
43,Rio Grande do Sul,01,Noroeste Rio-grandense,006,Cerro Largo,05207,4305207,Cerro Largo,-54.739997239,-28.147840876,195.27
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,05306,4305306,Chapada,-53.067276904,-28.058450461,462.75
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,São Jerônimo,05355,4305355,Charqueadas,-51.625006052,-29.956800363,23.9
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,05371,4305371,Charrua,-52.029411953,-27.952831101,563.87
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Ijuí,05405,4305405,Chiapetta,-53.945749702,-27.917364754,471.75
43,Rio Grande do Sul,07,Sudeste Rio-grandense,035,Litoral Lagunar,05439,4305439,Chuí,-53.462675141,-33.687566868,21.22
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaquã,05447,4305447,Chuvisca,-51.978542222,-30.757426711,223.17
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Osório,05454,4305454,Cidreira,-50.209092333,-30.181169986,8.1
